Date,AAPL,MSFT,GOOG,GOOGL,AMZN,NVDA,META,TSLA,BRK-B,LLY
2021-09-23,143.74278259277344,290.33782958984375,140.9884490966797,140.3741455078125,170.8000030517578,22.43829917907715,344.0723876953125,251.2133331298828,278.1199951171875,223.27674865722656
2021-09-24,143.83087158203125,290.13427734375,141.79017639160156,141.36715698242188,171.2760009765625,22.038082122802734,351.0341796875,258.1300048828125,277.8699951171875,222.79592895507812
2021-09-27,142.3134765625,285.11376953125,140.6648712158203,140.23098754882812,170.2899932861328,21.61789894104004,351.65081787109375,263.78668212890625,279.7200012207031,217.7183837890625
2021-09-28,138.92620849609375,274.79156494140625,135.3792724609375,135.02024841308594,165.79800415039062,20.65876579284668,338.7913513183594,259.1866760253906,276.7900085449219,213.1024627685547
2021-09-29,139.826904296875,275.25689697265625,133.7261199951172,133.5525360107422,165.05599975585938,20.477123260498047,337.75701904296875,260.4366760253906,277.2900085449219,221.5265350341797
2021-09-30,138.5248565673828,273.24090576171875,132.47804260253906,132.87908935546875,164.2519989013672,20.675731658935547,337.5382995605469,258.49334716796875,272.94000244140625,222.1900634765625
2021-10-01,139.650634765625,280.1998291015625,135.6561279296875,135.72897338867188,164.16299438476562,20.70168685913086,341.13848876953125,258.40667724609375,275.7099914550781,220.78607177734375
2021-10-04,136.21446228027344,274.39422607421875,132.97457885742188,132.86268615722656,159.48899841308594,19.69364356994629,324.4500732421875,260.510009765625,273.6400146484375,216.2278594970703
2021-10-05,138.14305114746094,279.87030029296875,135.37234497070312,135.21206665039062,161.0500030517578,20.411245346069336,331.143310546875,260.1966552734375,278.04998779296875,222.0746612548828
2021-10-06,139.0143280029297,284.08636474609375,136.5423583984375,136.74488830566406,163.10049438476562,20.659767150878906,331.81964111328125,260.9166564941406,280.2200012207031,219.11279296875
2021-10-07,140.27719116210938,285.7728576660156,138.363037109375,138.39498901367188,165.1215057373047,21.03403663635254,327.4237060546875,264.53668212890625,282.95001220703125,224.23837280273438
2021-10-08,139.8954315185547,285.7728576660156,139.22840881347656,138.9521484375,164.43099975585938,20.790512084960938,328.24920654296875,261.8299865722656,284.1400146484375,224.96925354003906
2021-10-11,139.80728149414062,285.17193603515625,138.02703857421875,138.08584594726562,162.31500244140625,20.654775619506836,323.67431640625,263.9800109863281,280.92999267578125,224.7096405029297
2021-10-12,138.5346221923828,283.8634948730469,135.90516662597656,135.63555908203125,162.3665008544922,20.63081932067871,322.0034484863281,268.5733337402344,278.6199951171875,223.85374450683594
2021-10-13,137.94725036621094,287.1878662109375,137.08514404296875,136.76181030273438,164.21400451660156,20.898300170898438,322.7692565917969,270.3599853515625,277.8999938964844,227.37342834472656
2021-10-14,140.73731994628906,293.42962646484375,140.57638549804688,140.3095245361328,164.9929962158203,21.703731536865234,326.7375183105469,272.7733459472656,281.6400146484375,227.6138458251953
2021-10-15,141.7946319580078,294.8446960449219,140.8378448486328,140.52520751953125,170.4510040283203,21.819509506225586,322.9881286621094,281.010009765625,284.2099914550781,228.7581787109375
2021-10-18,143.46864318847656,297.829833984375,142.11573791503906,141.9268341064453,172.33700561523438,22.178810119628906,333.51031494140625,290.03668212890625,282.5899963378906,229.81597900390625
2021-10-19,145.6322021484375,298.74090576171875,142.97215270996094,142.38308715820312,172.20750427246094,22.246675491333008,338.1349792480469,288.0899963378906,284.8299865722656,233.01832580566406
2021-10-20,146.12167358398438,297.9461669921875,141.57347106933594,140.923828125,170.7530059814453,22.060039520263672,338.920654296875,288.6000061035156,287.489990234375,234.37425231933594
2021-10-21,146.33702087402344,301.1930847167969,141.9368133544922,141.04014587402344,171.75050354003906,22.64789581298828,340.0146179199219,298.0,286.82000732421875,231.92202758789062
2021-10-22,145.5636749267578,299.6423034667969,137.80584716796875,136.7463836669922,166.77749633789062,22.681825637817383,322.8388671875,303.2266540527344,289.239990234375,234.403076171875
2021-10-25,145.51470947265625,298.6440124511719,137.95298767089844,136.6276092529297,166.01849365234375,23.120969772338867,326.8965759277344,341.6199951171875,290.260009765625,235.65321350097656
2021-10-26,146.18043518066406,300.56298828125,138.84664916992188,138.47799682617188,168.80349731445312,24.66895294189453,314.0869140625,339.4766540527344,290.8500061035156,238.91323852539062
2021-10-27,145.7202911376953,313.22100830078125,145.562255859375,145.34580993652344,169.62449645996094,24.40347671508789,310.5164794921875,345.9533386230469,287.7799987792969,240.576904296875
2021-10-28,149.362060546875,314.3646240234375,145.26551818847656,144.9794921875,172.32850646972656,24.89252281188965,315.1908264160156,359.0133361816406,289.7200012207031,243.63497924804688
2021-10-29,146.6503143310547,321.4108581542969,147.39434814453125,147.16342163085938,168.6215057373047,25.517303466796875,321.8045349121094,371.3333435058594,287.010009765625,244.9908905029297
2021-11-01,145.82797241210938,319.2301330566406,142.92445373535156,142.6415252685547,165.90550231933594,25.77680015563965,328.17962646484375,402.86334228515625,286.239990234375,239.7498779296875
2021-11-02,146.86570739746094,322.8743896484375,145.0010986328125,144.56549072265625,165.6374969482422,26.349681854248047,326.2899169921875,390.6666564941406,287.92999267578125,247.000732421875
2021-11-03,148.30477905273438,323.7175598144531,145.92262268066406,145.72406005859375,169.1999969482422,26.546302795410156,329.8106689453125,404.6199951171875,288.7200012207031,256.0498962402344
2021-11-04,147.7859344482422,326.0824279785156,147.80442810058594,147.3835906982422,173.85000610351562,29.74307632446289,334.017578125,409.9700012207031,287.69000244140625,260.6080627441406
2021-11-05,148.3153839111328,325.7141418457031,148.359130859375,147.964599609375,175.94949340820312,29.694168090820312,339.2687683105469,407.36334228515625,287.8800048828125,254.83822631835938
2021-11-08,147.49180603027344,326.6155090332031,148.46896362304688,148.1425323486328,174.44900512695312,30.74412727355957,336.7724304199219,387.64666748046875,288.79998779296875,250.5395965576172
2021-11-09,147.8545379638672,325.6075439453125,148.3665771484375,148.03070068359375,178.81149291992188,30.597408294677734,333.54022216796875,341.1666564941406,286.3500061035156,251.97244262695312
2021-11-10,145.02120971679688,320.6160583496094,145.7595977783203,145.02374267578125,174.1024932861328,29.4017391204834,325.85235595703125,355.98333740234375,285.32000732421875,254.50164794921875
2021-11-11,144.97216796875,322.1958923339844,145.880859375,144.8975067138672,173.625,30.3309268951416,325.9517822265625,354.5033264160156,284.6499938964844,252.55908203125
2021-11-12,147.05062866210938,326.3538818359375,148.76121520996094,147.7916259765625,176.25750732421875,30.3309268951416,339.0300598144531,344.47332763671875,285.989990234375,250.5041046142578
2021-11-15,147.06045532226562,325.723876953125,148.50526428222656,147.56698608398438,177.28399658203125,29.966642379760742,345.66363525390625,337.7966613769531,284.6700134277344,249.32705688476562
2021-11-16,148.04087829589844,329.05792236328125,148.19509887695312,146.9944305419922,177.03500366210938,30.1442928314209,341.0887756347656,351.57666015625,283.3599853515625,248.64210510253906
2021-11-17,150.4820098876953,329.28125,148.18118286132812,147.16441345214844,177.4499969482422,29.20412826538086,338.9106750488281,363.0033264160156,281.5899963378906,251.98025512695312
2021-11-18,154.77618408203125,331.368896484375,149.81846618652344,148.9452362060547,184.80299377441406,31.613433837890625,336.8420715332031,365.4599914550781,280.6300048828125,252.1249542236328
2021-11-19,157.40370178222656,333.1554870605469,149.06642150878906,148.0386505126953,183.82850646972656,32.92088317871094,343.416015625,379.0199890136719,279.989990234375,251.51715087890625
2021-11-22,157.86447143554688,329.970703125,146.2094268798828,145.4298095703125,178.6284942626953,31.893888473510742,339.1494140625,385.6233215332031,284.9700012207031,251.2662811279297
2021-11-23,158.246826171875,327.883056640625,145.88980102539062,144.91290283203125,179.0019989013672,31.684289932250977,335.409912109375,369.6766662597656,288.55999755859375,252.73277282714844
2021-11-24,158.76644897460938,328.1064147949219,145.8505401611328,145.24888610839844,179.02049255371094,32.61048889160156,339.19915771484375,372.0,287.2799987792969,252.77133178710938
2021-11-26,153.73696899414062,320.11517333984375,141.962158203125,141.33535766601562,175.22799682617188,31.441770553588867,331.3024597167969,360.6400146484375,283.0899963378906,251.19876098632812
2021-11-29,157.09976196289062,326.86358642578125,145.2506103515625,144.66290283203125,178.07850646972656,33.31112289428711,336.1856689453125,378.9966735839844,282.1199951171875,245.8539276123047
2021-11-30,162.0606231689453,320.9987487792969,141.61024475097656,141.05157470703125,175.35350036621094,32.61248779296875,322.6896667480469,381.586669921875,276.69000244140625,239.30307006835938
2021-12-01,161.54098510742188,320.5035705566406,140.7811737060547,140.21060180664062,172.18600463867188,31.377744674682617,308.90533447265625,365.0,275.0,240.3546905517578
2021-12-02,160.55078125,319.9306335449219,142.92694091796875,142.1136932373047,171.8679962158203,32.067481994628906,308.69647216796875,361.5333251953125,279.0899963378906,239.14874267578125
2021-12-03,158.6683807373047,313.638671875,141.6783447265625,141.15493774414062,169.489501953125,30.637094497680664,305.1658630371094,338.3233337402344,277.42999267578125,236.92974853515625
2021-12-06,162.08021545410156,316.7264099121094,142.94679260253906,142.3015594482422,171.36849975585938,29.982290267944336,316.1356506347656,336.336669921875,281.3800048828125,237.6533203125
2021-12-07,167.82537841796875,325.203125,147.1617431640625,146.39154052734375,176.1645050048828,32.36793518066406,321.0486755371094,350.5833435058594,284.9700012207031,236.4762725830078
2021-12-08,171.64895629882812,325.251708984375,147.8417205810547,147.30307006835938,176.1580047607422,31.76802635192871,328.7564392089844,356.32000732421875,283.7200012207031,235.714111328125
2021-12-09,171.13914489746094,323.4359436035156,147.2308349609375,146.75833129882812,174.17100524902344,30.434457778930664,328.0204772949219,334.6000061035156,284.5199890136719,234.34413146972656
2021-12-10,175.9333038330078,332.60205078125,147.79649353027344,147.11917114257812,172.21200561523438,30.14299774169922,327.9508056640625,339.010009765625,288.2300109863281,235.5404510498047
2021-12-13,172.29600524902344,329.5531311035156,145.8376007080078,144.95713806152344,169.5675048828125,28.109703063964844,332.66497802734375,322.13665771484375,290.010009765625,239.77581787109375
2021-12-14,170.9136505126953,318.8139953613281,144.11387634277344,143.04910278320312,169.0915069580078,28.285383224487305,331.91900634765625,319.5033264160156,295.0299987792969,240.5958709716797
2021-12-15,175.78622436523438,324.94097900390625,146.49769592285156,145.56797790527344,173.31500244140625,30.403520584106445,339.7958679199219,325.3299865722656,294.5799865722656,265.5835876464844
2021-12-16,168.8842010498047,315.4738464355469,143.98263549804688,143.5838623046875,168.87100219726562,28.335294723510742,333.07269287109375,308.97332763671875,300.1700134277344,269.2112121582031
2021-12-17,167.7861328125,314.40576171875,141.95916748046875,140.88011169433594,170.0175018310547,27.750362396240234,331.96881103515625,310.8566589355469,293.6600036621094,258.0004577636719
2021-12-20,166.42340087890625,310.6286315917969,141.56005859375,140.7627716064453,167.07899475097656,27.66851043701172,323.67431640625,299.9800109863281,289.6099853515625,254.19923400878906
2021-12-21,169.59991455078125,317.79449462890625,143.36830139160156,142.61717224121094,170.41700744628906,29.02204132080078,332.3765563964844,312.84332275390625,293.239990234375,255.5499267578125
2021-12-22,172.1979522705078,323.5329895019531,146.08067321777344,145.54212951660156,171.03700256347656,29.346445083618164,328.6470031738281,336.2900085449219,294.4100036621094,257.11285400390625
2021-12-23,172.8253936767578,324.9798278808594,146.2730255126953,146.0406494140625,171.06849670410156,29.58600616455078,333.4108581542969,355.6666564941406,294.489990234375,263.4803466796875
2021-12-27,176.7960662841797,332.5146789550781,147.1890869140625,147.0247344970703,169.66949462890625,30.888629913330078,344.2911682128906,364.64666748046875,296.6700134277344,268.6033630371094
2021-12-28,175.7764129638672,331.3494567871094,145.5826416015625,145.8125,170.66099548339844,30.26677131652832,344.33099365234375,362.8233337402344,298.2900085449219,266.6930236816406
2021-12-29,175.86468505859375,332.0291442871094,145.6387939453125,145.7807159423828,169.2010040283203,29.946353912353516,341.06884765625,362.0633239746094,299.4599914550781,268.61297607421875
2021-12-30,174.70779418945312,329.4754638671875,145.1397705078125,145.32891845703125,168.64450073242188,29.5321102142334,342.4811096191406,356.7799987792969,299.9800109863281,267.48419189453125
2021-12-31,174.09017944335938,326.56256103515625,143.82460021972656,143.98846435546875,166.7169952392578,29.357425689697266,334.51483154296875,352.260009765625,299.0,266.4904479980469
2022-01-03,178.44313049316406,325.0380554199219,144.2172393798828,144.1271209716797,170.4044952392578,30.06613540649414,336.6929016113281,399.9266662597656,300.7900085449219,262.15863037109375
2022-01-04,176.1783905029297,319.4645690917969,143.56314086914062,143.53866577148438,167.52200317382812,29.236648559570312,334.69384765625,383.1966552734375,308.5299987792969,257.4118957519531
2022-01-05,171.49208068847656,307.2010192871094,136.84010314941406,136.95362854003906,164.35699462890625,27.5537166595459,322.4012756347656,362.7066650390625,309.9200134277344,251.4689178466797
2022-01-06,168.62930297851562,304.7735900878906,136.73822021484375,136.92630004882812,163.25399780273438,28.12667465209961,330.6460266113281,354.8999938964844,313.2200012207031,250.19540405273438
2022-01-07,168.79598999023438,304.92889404296875,136.19493103027344,136.20016479492188,162.5540008544922,27.197368621826172,329.9797058105469,342.32000732421875,319.7799987792969,250.35940551757812
2022-01-10,168.81556701660156,305.1521911621094,137.7551727294922,137.8428192138672,161.48599243164062,27.350088119506836,326.280029296875,352.7066650390625,318.92999267578125,250.94793701171875
2022-01-11,171.64895629882812,305.8416748046875,139.19015502929688,138.90293884277344,165.36199951171875,27.766328811645508,332.5456848144531,354.79998779296875,319.79998779296875,253.0801544189453
2022-01-12,172.09011840820312,309.03619384765625,140.81100463867188,140.58734130859375,165.20700073242188,27.948001861572266,331.4416809082031,368.739990234375,320.3900146484375,246.90550231933594
2022-01-13,168.81556701660156,295.95697021484375,138.30886840820312,137.7608184814453,161.21400451660156,26.526594161987305,324.6986999511719,343.85333251953125,321.260009765625,240.8756866455078
2022-01-14,169.6783447265625,301.20037841796875,138.96051025390625,138.64895629882812,162.13800048828125,26.89292335510254,330.0891418457031,349.8699951171875,324.1300048828125,235.52113342285156
2022-01-18,166.47239685058594,293.86932373046875,135.48513793945312,135.18722534179688,158.91749572753906,25.855815887451172,316.41412353515625,343.5033264160156,320.2900085449219,238.3672637939453
2022-01-19,162.97239685058594,294.52960205078125,134.85043334960938,134.3109893798828,156.2989959716797,25.021343231201172,317.84625244140625,331.8833312988281,314.75,236.4183807373047
2022-01-20,161.2860870361328,292.8498229980469,132.7176055908203,132.5127716064453,151.66749572753906,24.10601043701172,314.8327941894531,332.0899963378906,311.010009765625,234.56602478027344
2022-01-21,159.2272491455078,287.44140625,129.32327270507812,129.57440185546875,142.64300537109375,23.331424713134766,301.515869140625,314.6333312988281,305.2200012207031,234.4984893798828
2022-01-24,158.45272827148438,287.77154541015625,129.6016387939453,130.02420043945312,144.54400634765625,23.329425811767578,307.0256042480469,310.0,303.7300109863281,231.9514923095703
2022-01-25,156.64878845214844,280.1201477050781,125.98661804199219,126.17827606201172,139.98599243164062,22.28333854675293,298.51239013671875,306.1333312988281,307.19000244140625,231.02529907226562
2022-01-26,156.56053161621094,288.10162353515625,128.47633361816406,128.46255493164062,138.87249755859375,22.730520248413086,293.0224304199219,312.4700012207031,309.260009765625,229.4816436767578
2022-01-27,156.09974670410156,291.1408996582031,128.35801696777344,128.2359161376953,139.6374969482422,21.904029846191406,293.03240966796875,276.3666687011719,307.6700134277344,228.38182067871094
2022-01-28,166.9920196533203,299.31658935546875,132.50189208984375,132.55601501464844,143.97799682617188,22.79839515686035,300.0638427734375,282.1166687011719,312.8999938964844,236.46664428710938
2022-01-31,171.35482788085938,301.9576721191406,134.89663696289062,134.49685668945312,149.57350158691406,24.4414005279541,311.5508117675781,312.239990234375,313.0199890136719,236.74644470214844
2022-02-01,171.18817138671875,299.8021240234375,137.0637664794922,136.8234100341797,151.19349670410156,24.593122482299805,317.2594909667969,310.4166564941406,313.9599914550781,239.53460693359375
2022-02-02,172.39405822753906,304.3657531738281,147.1617431640625,147.11769104003906,150.6125030517578,25.196022033691406,321.2377014160156,301.88665771484375,319.6000061035156,241.99481201171875
2022-02-03,169.51165771484375,292.510009765625,141.80755615234375,142.2369384765625,138.8455047607422,23.90437889099121,236.46273803710938,297.0466613769531,315.2300109863281,236.18687438964844
2022-02-04,169.22698974609375,297.0639343261719,142.17091369628906,142.43875122070312,157.63949584960938,24.274703979492188,235.79640197753906,307.7733459472656,314.989990234375,233.73634338378906
2022-02-07,168.5103759765625,292.21868896484375,138.11703491210938,138.3711395263672,157.9355010986328,24.682958602905273,223.682861328125,302.4466552734375,316.510009765625,234.97120666503906
2022-02-08,171.62220764160156,295.7239685058594,138.390380859375,138.56796264648438,161.4134979248047,25.062267303466797,218.97866821289062,307.3333435058594,321.44000244140625,231.45945739746094
2022-02-09,173.0455780029297,302.1810302734375,140.6171417236328,140.74789428710938,161.1894989013672,26.656356811523438,230.7341766357422,310.6666564941406,322.3800048828125,234.70111083984375
2022-02-10,168.9619140625,293.60723876953125,137.7834930419922,137.79359436035156,159.0034942626953,25.776962280273438,226.8256072998047,301.51666259765625,319.8500061035156,231.198974609375
2022-02-11,165.54580688476562,286.4801330566406,133.3374481201172,133.48196411132812,153.2935028076172,23.905372619628906,218.3520965576172,286.6666564941406,319.1400146484375,227.4363250732422
2022-02-14,165.78140258789062,286.44134521484375,134.50051879882812,134.71804809570312,155.16700744628906,24.222795486450195,216.51217651367188,291.9200134277344,314.2799987792969,227.36851501464844
2022-02-15,169.61962890625,291.7526550292969,135.61935424804688,135.7941131591797,156.510498046875,26.446741104125977,219.794189453125,307.4766540527344,316.20001220703125,236.23306274414062
2022-02-16,169.384033203125,291.4120788574219,136.67507934570312,136.9168701171875,158.10049438476562,26.462709426879883,215.3585205078125,307.7966613769531,315.6499938964844,237.91879272460938
2022-02-17,165.78140258789062,282.87890625,131.5266876220703,131.7488555908203,154.65249633789062,24.46236228942871,206.5767059326172,292.1166687011719,313.54998779296875,233.4525909423828
2022-02-18,164.23037719726562,280.1545104980469,129.69656372070312,129.62559509277344,152.60150146484375,23.598936080932617,205.03514099121094,285.6600036621094,314.79998779296875,232.8131866455078
2022-02-22,161.30508422851562,279.9501953125,128.6378631591797,129.03961181640625,150.19749450683594,23.347393035888672,200.97743225097656,273.84332275390625,314.1600036621094,231.6699981689453
2022-02-23,157.13304138183594,272.70135498046875,126.83110046386719,126.82736206054688,144.82699584960938,22.346220016479492,197.36724853515625,254.67999267578125,309.989990234375,230.87557983398438
2022-02-24,159.75405883789062,286.6346435546875,131.8895263671875,131.8999481201172,151.35800170898438,23.704740524291992,206.46730041503906,266.92333984375,308.2799987792969,235.49679565429688
2022-02-25,161.8253173828125,289.28125,133.72462463378906,133.6579132080078,153.7884979248047,24.112995147705078,209.33160400390625,269.9566650390625,319.239990234375,243.02439880371094
2022-02-28,162.09034729003906,290.7212829589844,134.0939178466797,134.25186157226562,153.56300354003906,24.340579986572266,209.8786163330078,290.1433410644531,321.45001220703125,242.15245056152344
2022-03-01,160.20556640625,286.98492431640625,133.37521362304688,133.2622833251953,151.14199829101562,23.434234619140625,202.37973022460938,288.1233215332031,316.8399963378906,241.71649169921875
2022-03-02,163.5039520263672,292.0834045410156,133.9552459716797,133.76925659179688,152.05250549316406,24.18000030517578,206.97451782226562,293.2966613769531,323.6400146484375,246.2407989501953
2022-03-03,163.18003845214844,287.9287414550781,133.51438903808594,133.10125732421875,147.89849853515625,23.674835205078125,201.86256408691406,279.7633361816406,327.739990234375,250.57135009765625
2022-03-04,160.1761474609375,282.03240966796875,131.34127807617188,131.1201171875,145.64100646972656,22.898122787475586,198.9684295654297,279.42999267578125,325.3399963378906,254.6693878173828
2022-03-07,156.37716674804688,271.3780517578125,125.71720886230469,125.62507629394531,137.4530029296875,21.31673812866211,186.44712829589844,268.1933288574219,322.7200012207031,253.47776794433594
2022-03-08,154.55128479003906,268.40069580078125,126.52640533447266,126.34675598144531,136.01449584960938,21.47847557067871,189.2517547607422,274.79998779296875,318.5199890136719,251.8210906982422
2022-03-09,159.96017456054688,280.7091064453125,133.07496643066406,132.62460327148438,139.2790069580078,22.975996017456055,197.41697692871094,286.3233337402344,325.3999938964844,254.59190368652344
2022-03-10,155.6114959716797,277.8776550292969,131.89796447753906,131.6400146484375,146.8175048828125,22.62058448791504,194.14491271972656,279.4333190917969,325.29998779296875,257.7210998535156
2022-03-11,151.8909912109375,272.5067443847656,129.7045135498047,129.0962677001953,145.52450561523438,22.063505172729492,186.58636474609375,265.1166687011719,326.6000061035156,257.99237060546875
2022-03-14,147.85643005371094,268.9748229980469,125.99208068847656,125.20013427734375,141.85299682617188,21.294771194458008,185.61170959472656,255.4566650390625,329.9800109863281,260.6081848144531
2022-03-15,152.2444305419922,279.3955993652344,128.89434814453125,128.4277801513672,147.3665008544922,22.93505859375,190.98226928710938,267.2966613769531,332.54998779296875,266.86663818359375
2022-03-16,156.6618194580078,286.4400939941406,132.9005126953125,132.48593139648438,153.10400390625,24.455547332763672,202.5189666748047,280.07666015625,336.1099853515625,267.8160705566406
2022-03-17,157.67298889160156,287.2476806640625,133.80514526367188,133.04110717773438,157.23899841308594,24.725099563598633,206.70602416992188,290.5333251953125,344.9700012207031,276.6031494140625
2022-03-18,160.9712677001953,292.3169250488281,135.9931182861328,135.31398010253906,161.25050354003906,26.409311294555664,215.30880737304688,301.7966613769531,342.4100036621094,278.6667175292969
2022-03-21,162.34564208984375,291.08123779296875,135.67202758789062,135.2901153564453,161.4915008544922,26.689849853515625,210.33609008789062,307.0533447265625,349.6600036621094,280.6042785644531
2022-03-22,165.72250366210938,295.8489074707031,139.44859313964844,139.03416442871094,164.88900756835938,26.48019790649414,215.46792602539062,331.32666015625,349.92999267578125,276.12835693359375
2022-03-23,167.0869903564453,291.40228271484375,137.68507385253906,137.45114135742188,163.4080047607422,25.5916690826416,212.29534912109375,333.03668212890625,348.1600036621094,275.32427978515625
2022-03-24,170.8761749267578,295.8878479003906,140.4769744873047,140.72801208496094,163.64950561523438,28.1035099029541,218.37200927734375,337.97332763671875,352.3699951171875,278.715087890625
2022-03-25,171.51422119140625,295.47918701171875,140.68524169921875,140.82839965820312,164.77349853515625,27.646268844604492,220.60972595214844,336.8800048828125,358.760009765625,280.00360107421875
2022-03-28,172.37811279296875,302.30963134765625,141.1112060546875,140.61221313476562,168.99049377441406,28.172401428222656,222.3700714111328,363.9466552734375,359.57000732421875,282.56134033203125
2022-03-29,175.67642211914062,306.8924255371094,142.40353393554688,141.65591430664062,169.31500244140625,28.60867691040039,228.60585021972656,366.5233459472656,355.1199951171875,279.393310546875
2022-03-30,174.50830078125,305.3842468261719,141.80160522460938,141.0923309326172,166.30099487304688,27.64427375793457,226.60682678222656,364.663330078125,357.6099853515625,280.84649658203125
2022-03-31,171.40628051757812,299.9841003417969,138.82431030273438,138.2384490966797,162.99749755859375,27.24094009399414,221.14678955078125,359.20001220703125,352.9100036621094,277.4362487792969
2022-04-01,171.11178588867188,301.0641784667969,139.86859130859375,139.31497192382812,163.55999755859375,26.667884826660156,223.62319946289062,361.5299987792969,351.8800048828125,283.53973388671875
2022-04-04,175.16600036621094,306.46429443359375,142.79371643066406,142.11917114257812,168.34649658203125,27.314815521240234,232.61387634277344,381.8166809082031,345.42999267578125,282.3287658691406
2022-04-05,171.84799194335938,302.4847717285156,140.22946166992188,139.75286865234375,164.05499267578125,25.888174057006836,230.57504272460938,363.7533264160156,344.79998779296875,283.3653564453125
2022-04-06,168.67727661132812,291.4120788574219,136.3654327392578,135.7339630126953,158.75599670410156,24.36669158935547,222.08163452148438,348.586669921875,344.7099914550781,296.2989501953125
2022-04-07,168.98158264160156,293.23150634765625,135.65859985351562,135.07838439941406,157.7845001220703,24.168027877807617,221.73355102539062,352.4200134277344,346.510009765625,298.80810546875
2022-04-08,166.96917724609375,288.95037841796875,133.2186279296875,132.49290466308594,154.4604949951172,23.08081817626953,221.11692810058594,341.8299865722656,353.1000061035156,301.9664001464844
2022-04-11,162.70880126953125,277.556640625,129.02951049804688,128.05552673339844,151.1219940185547,21.88080406188965,215.27896118164062,325.30999755859375,352.0199890136719,299.321533203125
2022-04-12,164.58377075195312,274.4429931640625,127.61592864990234,126.95311737060547,150.78750610351562,21.468486785888672,212.97164916992188,328.98333740234375,349.739990234375,298.4689636230469
2022-04-13,167.27349853515625,279.85284423828125,129.51612854003906,129.11961364746094,155.54100036621094,22.16633415222168,213.81698608398438,340.7900085449219,346.2200012207031,293.2278137207031
2022-04-14,162.25726318359375,272.2732238769531,126.50105285644531,125.9744873046875,151.7064971923828,21.222890853881836,209.03321838378906,328.3333435058594,344.3299865722656,292.4430236816406
2022-04-18,162.04132080078125,272.9446105957031,127.20487213134766,126.91534423828125,152.78500366210938,21.747028350830078,209.62002563476562,334.7633361816406,346.6499938964844,289.49786376953125
2022-04-19,164.3285369873047,277.5954895019531,129.7596893310547,129.23394775390625,158.11549377441406,22.161340713500977,216.12432861328125,342.7166748046875,348.5,287.7443542480469
2022-04-20,164.1616668701172,278.6268615722656,127.4876937866211,127.27667236328125,153.9980010986328,21.44652557373047,199.32647705078125,325.73333740234375,348.82000732421875,283.781982421875
2022-04-21,163.36651611328125,273.2267761230469,124.1992416381836,124.07039642333984,148.29600524902344,20.149669647216797,187.0438690185547,336.260009765625,343.6000061035156,280.5751647949219
2022-04-22,158.82150268554688,266.6298828125,118.90719604492188,118.92228698730469,144.35000610351562,19.482772827148438,183.10546875,335.01666259765625,335.55999755859375,270.03460693359375
2022-04-25,159.8914794921875,273.13922119140625,122.52171325683594,122.34027862548828,146.07400512695312,19.869131088256836,185.96975708007812,332.67333984375,336.95001220703125,276.30279541015625
2022-04-26,153.92300415039062,262.9227600097656,118.79983520507812,117.94265747070312,139.39100646972656,18.756973266601562,179.96270751953125,292.1400146484375,330.6499938964844,274.0066833496094
2022-04-27,153.697265625,275.57171630859375,114.3408432006836,113.61312866210938,138.16700744628906,18.38458824157715,173.9954376220703,293.836669921875,329.5799865722656,276.1961975097656
2022-04-28,160.63755798339844,281.8086242675781,118.70589447021484,117.81591796875,144.59649658203125,19.74932861328125,204.6074981689453,292.5033264160156,331.2699890136719,287.99627685546875
2022-04-29,154.75743103027344,270.02557373046875,114.28715515136719,113.4292221069336,124.28150177001953,18.516368865966797,199.376220703125,290.2533264160156,322.8299865722656,283.0165710449219
2022-05-02,155.06178283691406,276.78790283203125,116.46471405029297,115.88797760009766,124.5,19.500743865966797,209.97805786132812,300.9800109863281,318.19000244140625,280.52679443359375
2022-05-03,156.55384826660156,274.1705627441406,117.43146514892578,116.6344985961914,124.25350189208984,19.56962776184082,210.8731231689453,303.0833435058594,318.989990234375,279.083251953125
2022-05-04,162.97386169433594,282.149169921875,121.85070037841797,121.53213500976562,125.92849731445312,20.3004150390625,222.1910400390625,317.5400085449219,326.79998779296875,285.70013427734375
2022-05-05,153.89356994628906,269.86016845703125,116.056640625,115.8109359741211,116.40699768066406,18.81287956237793,207.14358520507812,291.09332275390625,318.67999267578125,283.2491455078125
2022-05-06,154.62106323242188,267.31103515625,114.9765625,115.05646514892578,114.77249908447266,18.6441593170166,202.65821838378906,288.54998779296875,318.8800048828125,287.6378479003906
2022-05-09,149.48931884765625,257.4350280761719,112.41577911376953,111.84024810791016,108.78900146484375,16.922012329101562,195.1394500732422,262.3699951171875,312.9599914550781,280.2071228027344
2022-05-10,151.8978729248047,262.22222900390625,113.90742492675781,113.71302032470703,108.85900115966797,17.565942764282227,196.57159423828125,266.67999267578125,312.5299987792969,276.7872009277344
2022-05-11,144.0233154296875,253.51385498046875,113.28759002685547,112.92524719238281,105.37200164794922,16.602537155151367,187.71023559570312,244.6666717529297,311.5400085449219,277.7463073730469
2022-05-12,140.14993286132812,248.45431518554688,112.49232482910156,112.17127990722656,106.93049621582031,16.148290634155273,190.19659423828125,242.6666717529297,308.05999755859375,282.6968994140625
2022-05-13,144.6230010986328,254.06849670410156,115.82701110839844,115.35865783691406,113.05500030517578,17.676755905151367,197.5363006591797,256.5299987792969,310.3599853515625,283.4842529296875
